date,open,high,low,close,volume,average,barCount
2025-10-08 09:04:00-04:00,4.57,4.57,4.57,4.57,0.0,4.57,0
2025-10-08 09:05:00-04:00,4.56,4.56,4.56,4.56,320.0,4.56,1
2025-10-08 09:06:00-04:00,4.56,4.56,4.56,4.56,0.0,4.56,0
2025-10-08 09:07:00-04:00,4.56,4.56,4.56,4.56,0.0,4.56,0
2025-10-08 09:08:00-04:00,4.57,4.57,4.57,4.57,500.0,4.57,1
2025-10-08 09:09:00-04:00,4.57,4.57,4.57,4.57,0.0,4.57,0
2025-10-08 09:10:00-04:00,4.57,4.57,4.57,4.57,0.0,4.57,0
2025-10-08 09:11:00-04:00,4.57,4.57,4.57,4.57,0.0,4.57,0
2025-10-08 09:12:00-04:00,4.56,4.56,4.56,4.56,3600.0,4.56,2
2025-10-08 09:13:00-04:00,4.56,4.56,4.56,4.56,0.0,4.56,0
2025-10-08 09:14:00-04:00,4.56,4.56,4.56,4.56,0.0,4.56,0
2025-10-08 09:15:00-04:00,4.56,4.56,4.56,4.56,0.0,4.56,0
2025-10-08 09:16:00-04:00,4.56,4.56,4.56,4.56,0.0,4.56,0
2025-10-08 09:17:00-04:00,4.56,4.56,4.56,4.56,0.0,4.56,0
2025-10-08 09:18:00-04:00,4.57,4.57,4.57,4.57,5000.0,4.57,1
2025-10-08 09:19:00-04:00,4.56,4.57,4.56,4.57,4900.0,4.56959,23
2025-10-08 09:20:00-04:00,4.58,4.58,4.58,4.58,200.0,4.58,2
2025-10-08 09:21:00-04:00,4.58,4.5899,4.58,4.5899,1900.0,4.58057,9
2025-10-08 09:22:00-04:00,4.59,4.59,4.58,4.5897,960.0,4.58483,5
2025-10-08 09:23:00-04:00,4.59,4.59,4.5897,4.5897,1735.0,4.58978,2
2025-10-08 09:24:00-04:00,4.59,4.59,4.59,4.59,400.0,4.59,2
2025-10-08 09:25:00-04:00,4.59,4.72,4.59,4.62,31670.0,4.66233,101
2025-10-08 09:26:00-04:00,4.62,4.62,4.62,4.62,0.0,4.62,0
2025-10-08 09:27:00-04:00,4.69,4.69,4.69,4.69,210.0,4.69,1
2025-10-08 09:28:00-04:00,4.68,4.68,4.62,4.62,2100.0,4.64286,5
2025-10-08 09:29:00-04:00,4.62,4.66,4.6,4.6,3333.0,4.6294,8
2025-10-08 09:30:00-04:00,4.64,4.69,4.58,4.6663,152371.0,4.61915,211
2025-10-08 09:31:00-04:00,4.65,4.72,4.6405,4.6862,47083.0,4.69093,135
2025-10-08 09:32:00-04:00,4.69,4.74,4.65,4.73,72832.0,4.70248,157
2025-10-08 09:33:00-04:00,4.74,4.77,4.6993,4.705,113326.0,4.74772,190
2025-10-08 09:34:00-04:00,4.7128,4.7128,4.63,4.66,64365.0,4.67821,171
2025-10-08 09:35:00-04:00,4.66,4.66,4.6125,4.65,44117.0,4.63921,124
2025-10-08 09:36:00-04:00,4.67,4.71,4.66,4.6883,40914.0,4.68823,91
2025-10-08 09:37:00-04:00,4.68,4.68,4.65,4.665,40172.0,4.6615,54
2025-10-08 09:38:00-04:00,4.67,4.67,4.64,4.65,14044.0,4.65865,37
2025-10-08 09:39:00-04:00,4.64,4.69,4.64,4.682,19148.0,4.64815,47
2025-10-08 09:40:00-04:00,4.6817,4.74,4.67,4.73,22617.0,4.71032,78
2025-10-08 09:41:00-04:00,4.7202,4.745,4.7138,4.74,19078.0,4.73039,60
2025-10-08 09:42:00-04:00,4.74,4.7475,4.72,4.73,83515.0,4.7327,109
2025-10-08 09:43:00-04:00,4.738,4.74,4.69,4.71,35398.0,4.71729,83
2025-10-08 09:44:00-04:00,4.715,4.78,4.7,4.765,41126.0,4.73438,97
2025-10-08 09:45:00-04:00,4.765,4.77,4.7335,4.76,57317.0,4.76201,95
2025-10-08 09:46:00-04:00,4.76,4.78,4.745,4.745,63674.0,4.76128,122
2025-10-08 09:47:00-04:00,4.7499,4.77,4.715,4.715,98409.0,4.74214,141
2025-10-08 09:48:00-04:00,4.71,4.71,4.665,4.698,32423.0,4.67836,101
2025-10-08 09:49:00-04:00,4.696,4.75,4.69,4.74,81493.0,4.7193,97
2025-10-08 09:50:00-04:00,4.76,4.76,4.71,4.73,71355.0,4.73368,131
2025-10-08 09:51:00-04:00,4.74,4.75,4.71,4.73,35245.0,4.72988,72
2025-10-08 09:52:00-04:00,4.73,4.7398,4.72,4.725,25290.0,4.72747,87
2025-10-08 09:53:00-04:00,4.73,4.735,4.715,4.72,50083.0,4.728,86
2025-10-08 09:54:00-04:00,4.72,4.725,4.69,4.6972,37268.0,4.70683,92
2025-10-08 09:55:00-04:00,4.6935,4.72,4.69,4.695,35767.0,4.70229,83
2025-10-08 09:56:00-04:00,4.7,4.71,4.6818,4.71,19058.0,4.69417,60
2025-10-08 09:57:00-04:00,4.71,4.73,4.71,4.73,8818.0,4.71439,27
2025-10-08 09:58:00-04:00,4.73,4.79,4.73,4.7852,41155.0,4.76701,112
2025-10-08 09:59:00-04:00,4.79,4.8,4.77,4.77,76610.0,4.79276,165
2025-10-08 10:00:00-04:00,4.78,4.8,4.78,4.7927,66123.0,4.78963,223
2025-10-08 10:01:00-04:00,4.7998,4.7998,4.785,4.785,20943.0,4.79092,41
2025-10-08 10:02:00-04:00,4.7859,4.7859,4.75,4.76,27300.0,4.7662,67
2025-10-08 10:03:00-04:00,4.76,4.7699,4.73,4.755,58346.0,4.74675,194
2025-10-08 10:04:00-04:00,4.76,4.76,4.735,4.74,16960.0,4.74551,81
2025-10-08 10:05:00-04:00,4.7465,4.7499,4.72,4.7224,20978.0,4.73633,44
2025-10-08 10:06:00-04:00,4.725,4.73,4.703,4.707,61998.0,4.71602,81
2025-10-08 10:07:00-04:00,4.7,4.71,4.695,4.705,38293.0,4.7002,91
2025-10-08 10:08:00-04:00,4.705,4.7179,4.705,4.7162,10761.0,4.71246,34
2025-10-08 10:09:00-04:00,4.715,4.735,4.715,4.72,22948.0,4.72179,89
2025-10-08 10:10:00-04:00,4.72,4.725,4.72,4.7201,12223.0,4.72315,34
2025-10-08 10:11:00-04:00,4.7203,4.7203,4.705,4.71,19077.0,4.71268,44
2025-10-08 10:12:00-04:00,4.7099,4.71,4.69,4.6937,36470.0,4.70109,78
2025-10-08 10:13:00-04:00,4.695,4.7,4.68,4.685,18165.0,4.68586,61
2025-10-08 10:14:00-04:00,4.685,4.71,4.68,4.695,35333.0,4.69424,84
2025-10-08 10:15:00-04:00,4.692,4.692,4.67,4.68,22367.0,4.67535,50
2025-10-08 10:16:00-04:00,4.68,4.6813,4.67,4.6745,12090.0,4.67774,31
2025-10-08 10:17:00-04:00,4.68,4.69,4.67,4.69,9059.0,4.67981,20
2025-10-08 10:18:00-04:00,4.68,4.685,4.66,4.675,35975.0,4.66637,59
2025-10-08 10:19:00-04:00,4.67,4.69,4.665,4.69,11735.0,4.67732,36
2025-10-08 10:20:00-04:00,4.685,4.7,4.6801,4.685,5698.0,4.68915,22
2025-10-08 10:21:00-04:00,4.68,4.6899,4.665,4.67,6775.0,4.67477,26
2025-10-08 10:22:00-04:00,4.67,4.68,4.6644,4.67,12055.0,4.66798,33
2025-10-08 10:23:00-04:00,4.675,4.685,4.675,4.675,8974.0,4.67704,39
2025-10-08 10:24:00-04:00,4.68,4.68,4.6608,4.665,6769.0,4.6687,40
2025-10-08 10:25:00-04:00,4.665,4.685,4.665,4.685,8224.0,4.67282,33
2025-10-08 10:26:00-04:00,4.6801,4.7102,4.6801,4.69,44968.0,4.697,119
2025-10-08 10:27:00-04:00,4.685,4.69,4.67,4.675,18118.0,4.68012,65
2025-10-08 10:28:00-04:00,4.6782,4.68,4.65,4.655,24650.0,4.66022,70
2025-10-08 10:29:00-04:00,4.655,4.6726,4.655,4.6726,13340.0,4.66405,39
2025-10-08 10:30:00-04:00,4.68,4.68,4.6638,4.665,7031.0,4.67098,25
2025-10-08 10:31:00-04:00,4.66,4.6682,4.64,4.64,22590.0,4.65189,57
2025-10-08 10:32:00-04:00,4.645,4.6599,4.64,4.655,17337.0,4.65173,46
2025-10-08 10:33:00-04:00,4.655,4.665,4.655,4.655,25506.0,4.65837,54
2025-10-08 10:34:00-04:00,4.655,4.665,4.65,4.66,28765.0,4.65915,96
2025-10-08 10:35:00-04:00,4.6635,4.67,4.6635,4.665,2681.0,4.66629,12
2025-10-08 10:36:00-04:00,4.6682,4.675,4.665,4.675,5515.0,4.66897,23
2025-10-08 10:37:00-04:00,4.68,4.695,4.675,4.69,18459.0,4.68552,62
2025-10-08 10:38:00-04:00,4.683,4.69,4.68,4.685,6965.0,4.68479,32
2025-10-08 10:39:00-04:00,4.68,4.69,4.67,4.67,11079.0,4.67947,36
2025-10-08 10:40:00-04:00,4.675,4.675,4.66,4.66,4645.0,4.66991,18
2025-10-08 10:41:00-04:00,4.66,4.67,4.66,4.67,4493.0,4.66412,17
2025-10-08 10:42:00-04:00,4.67,4.67,4.64,4.64,24060.0,4.6506,69
2025-10-08 10:43:00-04:00,4.635,4.635,4.625,4.63,21477.0,4.62974,45
2025-10-08 10:44:00-04:00,4.635,4.635,4.62,4.6299,12734.0,4.62997,38
2025-10-08 10:45:00-04:00,4.635,4.655,4.635,4.655,22311.0,4.64889,54
2025-10-08 10:46:00-04:00,4.655,4.655,4.65,4.655,2332.0,4.65204,11
2025-10-08 10:47:00-04:00,4.66,4.66,4.645,4.645,54208.0,4.65008,42
2025-10-08 10:48:00-04:00,4.645,4.655,4.645,4.655,10270.0,4.65023,22
2025-10-08 10:49:00-04:00,4.655,4.665,4.655,4.66,22176.0,4.65785,53
2025-10-08 10:50:00-04:00,4.655,4.67,4.65,4.6671,82711.0,4.66682,73
2025-10-08 10:51:00-04:00,4.6612,4.67,4.65,4.65,18463.0,4.65466,44
2025-10-08 10:52:00-04:00,4.655,4.66,4.65,4.6573,14180.0,4.65483,26
2025-10-08 10:53:00-04:00,4.655,4.655,4.65,4.655,3201.0,4.65309,14
2025-10-08 10:54:00-04:00,4.65,4.65,4.63,4.64,14941.0,4.6411,38
2025-10-08 10:55:00-04:00,4.6365,4.65,4.63,4.645,22451.0,4.63694,32
2025-10-08 10:56:00-04:00,4.65,4.66,4.65,4.66,6480.0,4.65137,8
2025-10-08 10:57:00-04:00,4.66,4.665,4.655,4.655,9525.0,4.65883,43
2025-10-08 10:58:00-04:00,4.66,4.67,4.66,4.67,3683.0,4.66225,14
2025-10-08 10:59:00-04:00,4.6664,4.67,4.6645,4.6698,5300.0,4.6667,13
2025-10-08 11:00:00-04:00,4.67,4.67,4.655,4.655,8517.0,4.66187,41
2025-10-08 11:01:00-04:00,4.655,4.665,4.65,4.65,13714.0,4.6541,39
2025-10-08 11:02:00-04:00,4.6499,4.655,4.6436,4.6436,14837.0,4.64985,24
2025-10-08 11:03:00-04:00,4.64,4.65,4.635,4.645,21467.0,4.6459,52
2025-10-08 11:04:00-04:00,4.645,4.66,4.645,4.655,16435.0,4.65594,22
2025-10-08 11:05:00-04:00,4.65,4.66,4.65,4.655,3654.0,4.65437,15
2025-10-08 11:06:00-04:00,4.655,4.6599,4.6412,4.645,12087.0,4.6476,31
2025-10-08 11:07:00-04:00,4.645,4.648,4.635,4.645,18011.0,4.64321,54
2025-10-08 11:08:00-04:00,4.645,4.645,4.635,4.635,4055.0,4.63971,17
2025-10-08 11:09:00-04:00,4.64,4.65,4.635,4.645,24789.0,4.64578,41
2025-10-08 11:10:00-04:00,4.646,4.658,4.646,4.655,8307.0,4.65116,22
2025-10-08 11:11:00-04:00,4.658,4.658,4.65,4.655,4798.0,4.65467,12
2025-10-08 11:12:00-04:00,4.655,4.655,4.6,4.6,97721.0,4.61944,137
2025-10-08 11:13:00-04:00,4.6052,4.61,4.6031,4.605,8416.0,4.60492,8
2025-10-08 11:14:00-04:00,4.605,4.605,4.57,4.5722,76602.0,4.59053,135
2025-10-08 11:15:00-04:00,4.57,4.585,4.57,4.579,14866.0,4.57387,28
2025-10-08 11:16:00-04:00,4.5763,4.5763,4.57,4.57,10649.0,4.57076,36
2025-10-08 11:17:00-04:00,4.565,4.575,4.56,4.5717,5291.0,4.56728,15
2025-10-08 11:18:00-04:00,4.575,4.5799,4.565,4.565,10947.0,4.57393,28
2025-10-08 11:19:00-04:00,4.57,4.57,4.56,4.5663,8059.0,4.56336,9
2025-10-08 11:20:00-04:00,4.57,4.57,4.5612,4.5663,15110.0,4.56708,31
2025-10-08 11:21:00-04:00,4.57,4.57,4.55,4.55,17350.0,4.56069,45
2025-10-08 11:22:00-04:00,4.5575,4.56,4.54,4.55,80802.0,4.55264,114
2025-10-08 11:23:00-04:00,4.555,4.57,4.55,4.55,45224.0,4.56192,91
2025-10-08 11:24:00-04:00,4.545,4.5523,4.545,4.5523,29620.0,4.54885,15
2025-10-08 11:25:00-04:00,4.558,4.558,4.54,4.555,8594.0,4.55042,26
2025-10-08 11:26:00-04:00,4.555,4.57,4.55,4.555,47081.0,4.5627,143
2025-10-08 11:27:00-04:00,4.5535,4.5699,4.5535,4.555,15374.0,4.56263,31
2025-10-08 11:28:00-04:00,4.5564,4.5564,4.5462,4.5462,3477.0,4.55033,11
2025-10-08 11:29:00-04:00,4.54,4.548,4.5348,4.545,8370.0,4.54143,38
2025-10-08 11:30:00-04:00,4.545,4.56,4.54,4.54,30272.0,4.55295,76
2025-10-08 11:31:00-04:00,4.53,4.53,4.515,4.524,26858.0,4.52296,56
2025-10-08 11:32:00-04:00,4.5296,4.535,4.525,4.535,3695.0,4.53191,18
2025-10-08 11:33:00-04:00,4.535,4.5381,4.53,4.535,3041.0,4.53441,8
2025-10-08 11:34:00-04:00,4.53,4.53,4.5223,4.5223,3346.0,4.52769,11
2025-10-08 11:35:00-04:00,4.52,4.53,4.513,4.52,23706.0,4.52496,77
2025-10-08 11:36:00-04:00,4.525,4.53,4.52,4.5228,20332.0,4.52228,28
2025-10-08 11:37:00-04:00,4.52,4.55,4.52,4.5444,13727.0,4.53287,53
2025-10-08 11:38:00-04:00,4.54,4.54,4.5101,4.515,15618.0,4.52105,38
2025-10-08 11:39:00-04:00,4.5131,4.52,4.51,4.52,10686.0,4.51312,10
2025-10-08 11:40:00-04:00,4.515,4.52,4.5057,4.5057,21601.0,4.50863,37
2025-10-08 11:41:00-04:00,4.51,4.5199,4.51,4.5199,15805.0,4.51288,33
2025-10-08 11:42:00-04:00,4.515,4.5177,4.51,4.5166,11792.0,4.51198,58
2025-10-08 11:43:00-04:00,4.5188,4.5188,4.51,4.515,5102.0,4.51707,9
2025-10-08 11:44:00-04:00,4.515,4.5265,4.515,4.5265,5657.0,4.52086,27
2025-10-08 11:45:00-04:00,4.525,4.53,4.52,4.525,23845.0,4.52746,35
2025-10-08 11:46:00-04:00,4.525,4.54,4.525,4.54,26141.0,4.53238,62
2025-10-08 11:47:00-04:00,4.54,4.54,4.535,4.54,2722.0,4.53723,10
2025-10-08 11:48:00-04:00,4.5382,4.555,4.5329,4.555,20460.0,4.54196,66
2025-10-08 11:49:00-04:00,4.555,4.56,4.555,4.555,12122.0,4.55584,41
2025-10-08 11:50:00-04:00,4.555,4.58,4.555,4.575,25724.0,4.56958,92
2025-10-08 11:51:00-04:00,4.58,4.59,4.575,4.575,16776.0,4.58515,35
2025-10-08 11:52:00-04:00,4.57,4.585,4.565,4.585,17577.0,4.57456,49
2025-10-08 11:53:00-04:00,4.585,4.5865,4.58,4.58,2200.0,4.58511,7
2025-10-08 11:54:00-04:00,4.59,4.59,4.575,4.575,7022.0,4.58469,17
2025-10-08 11:55:00-04:00,4.575,4.6,4.5723,4.595,18671.0,4.58769,38
2025-10-08 11:56:00-04:00,4.5937,4.5997,4.59,4.5997,5600.0,4.59438,20
2025-10-08 11:57:00-04:00,4.6,4.61,4.5913,4.61,19773.0,4.60308,38
2025-10-08 11:58:00-04:00,4.61,4.6199,4.61,4.6187,9034.0,4.61767,15
2025-10-08 11:59:00-04:00,4.62,4.62,4.61,4.615,4803.0,4.61789,26
2025-10-08 12:00:00-04:00,4.618,4.618,4.5735,4.5735,22542.0,4.59718,79
2025-10-08 12:01:00-04:00,4.575,4.58,4.5618,4.565,29818.0,4.56904,94
2025-10-08 12:02:00-04:00,4.565,4.575,4.54,4.545,117853.0,4.5501,134
2025-10-08 12:03:00-04:00,4.5487,4.55,4.54,4.55,10850.0,4.5495,7
2025-10-08 12:04:00-04:00,4.545,4.555,4.54,4.54,10049.0,4.54919,34
2025-10-08 12:05:00-04:00,4.54,4.5475,4.5399,4.5399,24612.0,4.54068,35
2025-10-08 12:06:00-04:00,4.54,4.5798,4.54,4.5769,25780.0,4.55663,65
2025-10-08 12:07:00-04:00,4.575,4.5877,4.575,4.58,10284.0,4.58011,33
2025-10-08 12:08:00-04:00,4.5855,4.5865,4.58,4.585,12851.0,4.58084,14
2025-10-08 12:09:00-04:00,4.5835,4.5865,4.5835,4.585,2340.0,4.5845,9
2025-10-08 12:10:00-04:00,4.5867,4.5956,4.5867,4.595,16532.0,4.5932,42
2025-10-08 12:11:00-04:00,4.595,4.595,4.585,4.585,5060.0,4.59195,24
2025-10-08 12:12:00-04:00,4.58,4.585,4.58,4.585,1800.0,4.58333,9
2025-10-08 12:13:00-04:00,4.58,4.585,4.58,4.5839,800.0,4.5816,3
2025-10-08 12:14:00-04:00,4.585,4.595,4.585,4.585,18215.0,4.58986,65
2025-10-08 12:15:00-04:00,4.585,4.5899,4.58,4.58,8928.0,4.58431,19
2025-10-08 12:16:00-04:00,4.58,4.585,4.58,4.585,4278.0,4.5837,9
2025-10-08 12:17:00-04:00,4.585,4.585,4.56,4.565,32056.0,4.56746,102
2025-10-08 12:18:00-04:00,4.57,4.595,4.57,4.595,20812.0,4.57927,46
2025-10-08 12:19:00-04:00,4.595,4.595,4.5925,4.5925,4250.0,4.59431,6
2025-10-08 12:20:00-04:00,4.595,4.6,4.585,4.5856,7887.0,4.59135,28
2025-10-08 12:21:00-04:00,4.585,4.585,4.57,4.57,5682.0,4.5793,25
2025-10-08 12:22:00-04:00,4.575,4.5756,4.57,4.5756,2016.0,4.57481,13
2025-10-08 12:23:00-04:00,4.575,4.5756,4.575,4.5756,2000.0,4.57527,6
2025-10-08 12:24:00-04:00,4.575,4.59,4.57,4.585,13681.0,4.58067,60
2025-10-08 12:25:00-04:00,4.585,4.595,4.585,4.595,7501.0,4.58858,35
2025-10-08 12:26:00-04:00,4.5923,4.6,4.59,4.595,5999.0,4.59436,21
2025-10-08 12:27:00-04:00,4.595,4.595,4.595,4.595,2300.0,4.595,8
2025-10-08 12:28:00-04:00,4.595,4.5999,4.59,4.595,4080.0,4.59344,14
2025-10-08 12:29:00-04:00,4.595,4.595,4.585,4.585,10695.0,4.59154,45
2025-10-08 12:30:00-04:00,4.585,4.595,4.585,4.595,9680.0,4.58979,31
2025-10-08 12:31:00-04:00,4.595,4.6,4.59,4.595,6817.0,4.59649,20
2025-10-08 12:32:00-04:00,4.5901,4.5962,4.5901,4.595,3328.0,4.59396,13
2025-10-08 12:33:00-04:00,4.595,4.595,4.59,4.59,9507.0,4.59463,16
2025-10-08 12:34:00-04:00,4.59,4.595,4.58,4.58,4778.0,4.58791,25
2025-10-08 12:35:00-04:00,4.585,4.59,4.58,4.59,8053.0,4.58452,26
2025-10-08 12:36:00-04:00,4.585,4.585,4.5601,4.575,34275.0,4.57222,95
2025-10-08 12:37:00-04:00,4.5799,4.585,4.575,4.585,5970.0,4.58063,23
2025-10-08 12:38:00-04:00,4.585,4.585,4.58,4.585,4625.0,4.58473,17
2025-10-08 12:39:00-04:00,4.585,4.6,4.585,4.5945,14555.0,4.59126,34
2025-10-08 12:40:00-04:00,4.595,4.595,4.58,4.585,8748.0,4.5893,42
2025-10-08 12:41:00-04:00,4.585,4.585,4.57,4.5738,13515.0,4.57658,43
2025-10-08 12:42:00-04:00,4.5767,4.585,4.56,4.565,22685.0,4.57439,78
2025-10-08 12:43:00-04:00,4.565,4.5765,4.56,4.575,11568.0,4.56733,33
2025-10-08 12:44:00-04:00,4.575,4.5764,4.57,4.575,4194.0,4.57348,22
2025-10-08 12:45:00-04:00,4.575,4.575,4.575,4.575,1875.0,4.575,7
2025-10-08 12:46:00-04:00,4.575,4.58,4.57,4.58,16094.0,4.57598,62
2025-10-08 12:47:00-04:00,4.575,4.58,4.57,4.5738,6268.0,4.57515,26
2025-10-08 12:48:00-04:00,4.58,4.6,4.58,4.595,11653.0,4.58659,49
2025-10-08 12:49:00-04:00,4.595,4.595,4.57,4.575,26339.0,4.58723,107
2025-10-08 12:50:00-04:00,4.575,4.59,4.575,4.58,8552.0,4.58065,42
2025-10-08 12:51:00-04:00,4.59,4.605,4.59,4.605,6277.0,4.59719,34
2025-10-08 12:52:00-04:00,4.61,4.635,4.61,4.625,29214.0,4.62686,46
2025-10-08 12:53:00-04:00,4.63,4.635,4.62,4.62,18575.0,4.62509,60
2025-10-08 12:54:00-04:00,4.63,4.65,4.63,4.64,32122.0,4.64196,113
2025-10-08 12:55:00-04:00,4.6363,4.645,4.632,4.632,6459.0,4.63806,21
2025-10-08 12:56:00-04:00,4.635,4.635,4.625,4.625,7731.0,4.63194,19
2025-10-08 12:57:00-04:00,4.63,4.6461,4.63,4.645,6435.0,4.63434,20
2025-10-08 12:58:00-04:00,4.6499,4.655,4.645,4.655,19757.0,4.6498,39
2025-10-08 12:59:00-04:00,4.6501,4.655,4.64,4.645,29220.0,4.6521,51
